content_id,title,type,genre,platform,country,language,release_year,duration_minutes,rating,votes,weighted_rating,engagement_score,popularity_score,trending_score,tags,combined_features,description,poster_url
C100510,Hidden Pulse 510,Series,Sci-Fi,Netflix,South Korea,German,2021,853,8.7,43285,8.52,615.37,368.79,425.68,"Sci-Fi,Netflix,Series,German","Sci-Fi Netflix Series Hidden Pulse 510 is a sci-fi series on Netflix, featuring intense storytelling and engaging characters.","Hidden Pulse 510 is a sci-fi series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101792,Shadow Realm 1792,Series,Sci-Fi,Hotstar,South Korea,German,2024,1471,8.0,55230,7.92,1354.06,437.42,425.14,"Sci-Fi,Hotstar,Series,German","Sci-Fi Hotstar Series Shadow Realm 1792 is a sci-fi series on Hotstar, featuring intense storytelling and engaging characters.","Shadow Realm 1792 is a sci-fi series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102389,Broken Empire 2389,Series,Fantasy,Prime Video,Germany,Hindi,2016,770,6.6,63700,6.63,817.48,422.33,425.08,"Fantasy,Prime Video,Series,Hindi","Fantasy Prime Video Series Broken Empire 2389 is a fantasy series on Prime Video, featuring intense storytelling and engaging characters.","Broken Empire 2389 is a fantasy series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100328,Echoes of Time 328,Series,Thriller,Hotstar,Spain,German,2024,1934,6.8,59042,6.82,1903.12,402.67,424.34,"Thriller,Hotstar,Series,German","Thriller Hotstar Series Echoes of Time 328 is a thriller series on Hotstar, featuring intense storytelling and engaging characters.","Echoes of Time 328 is a thriller series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100396,Last Kingdom 396,Series,Fantasy,Prime Video,USA,Korean,2019,746,6.7,75322,6.72,936.5,506.16,424.21,"Fantasy,Prime Video,Series,Korean","Fantasy Prime Video Series Last Kingdom 396 is a fantasy series on Prime Video, featuring intense storytelling and engaging characters.","Last Kingdom 396 is a fantasy series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100389,Hidden Pulse 389,Series,Fantasy,Hotstar,Spain,English,2021,995,8.3,59016,8.2,978.68,483.93,424.03,"Fantasy,Hotstar,Series,English","Fantasy Hotstar Series Hidden Pulse 389 is a fantasy series on Hotstar, featuring intense storytelling and engaging characters.","Hidden Pulse 389 is a fantasy series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101016,Cyber Night 1016,Series,Fantasy,Prime Video,Germany,Korean,2016,1117,8.6,55343,8.47,1030.3,468.76,422.85,"Fantasy,Prime Video,Series,Korean","Fantasy Prime Video Series Cyber Night 1016 is a fantasy series on Prime Video, featuring intense storytelling and engaging characters.","Cyber Night 1016 is a fantasy series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100403,Echoes of Time 403,Movie,Action,Netflix,USA,German,2017,81,6.1,63735,6.17,86.04,393.24,422.12,"Action,Netflix,Movie,German","Action Netflix Movie Echoes of Time 403 is a action movie on Netflix, featuring intense storytelling and engaging characters.","Echoes of Time 403 is a action movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101537,Crimson Truth 1537,Movie,Crime,Netflix,UK,Spanish,2018,100,8.4,55998,8.29,93.33,464.22,421.8,"Crime,Netflix,Movie,Spanish","Crime Netflix Movie Crimson Truth 1537 is a crime movie on Netflix, featuring intense storytelling and engaging characters.","Crimson Truth 1537 is a crime movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101815,Cyber Night 1815,Movie,Action,Netflix,South Korea,Hindi,2017,125,5.3,79112,5.4,164.82,427.2,419.97,"Action,Netflix,Movie,Hindi","Action Netflix Movie Cyber Night 1815 is a action movie on Netflix, featuring intense storytelling and engaging characters.","Cyber Night 1815 is a action movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100236,Last Kingdom 236,Movie,Comedy,Hotstar,Germany,Hindi,2018,156,9.3,51960,9.1,135.1,472.84,418.73,"Comedy,Hotstar,Movie,Hindi","Comedy Hotstar Movie Last Kingdom 236 is a comedy movie on Hotstar, featuring intense storytelling and engaging characters.","Last Kingdom 236 is a comedy movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101357,Shadow Realm 1357,Movie,Fantasy,Netflix,Spain,English,2022,86,6.2,82407,6.25,118.12,515.04,418.59,"Fantasy,Netflix,Movie,English","Fantasy Netflix Movie Shadow Realm 1357 is a fantasy movie on Netflix, featuring intense storytelling and engaging characters.","Shadow Realm 1357 is a fantasy movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101257,Echoes of Time 1257,Series,Thriller,Prime Video,Spain,Korean,2023,1855,6.8,62115,6.81,1920.39,423.0,418.31,"Thriller,Prime Video,Series,Korean","Thriller Prime Video Series Echoes of Time 1257 is a thriller series on Prime Video, featuring intense storytelling and engaging characters.","Echoes of Time 1257 is a thriller series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101334,Echoes of Time 1334,Series,Action,Hotstar,Spain,Korean,2019,674,7.7,61727,7.65,693.4,472.21,417.39,"Action,Hotstar,Series,Korean","Action Hotstar Series Echoes of Time 1334 is a action series on Hotstar, featuring intense storytelling and engaging characters.","Echoes of Time 1334 is a action series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100796,Neon Streets 796,Movie,Drama,Hotstar,UK,Spanish,2021,134,8.0,44324,7.9,98.99,350.16,415.81,"Drama,Hotstar,Movie,Spanish","Drama Hotstar Movie Neon Streets 796 is a drama movie on Hotstar, featuring intense storytelling and engaging characters.","Neon Streets 796 is a drama movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100291,Last Kingdom 291,Movie,Sci-Fi,Netflix,South Korea,German,2021,178,7.2,54331,7.18,161.18,390.1,415.19,"Sci-Fi,Netflix,Movie,German","Sci-Fi Netflix Movie Last Kingdom 291 is a sci-fi movie on Netflix, featuring intense storytelling and engaging characters.","Last Kingdom 291 is a sci-fi movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100581,Neon Streets 581,Series,Thriller,Netflix,Germany,English,2019,627,7.2,53447,7.18,558.52,383.75,415.14,"Thriller,Netflix,Series,English","Thriller Netflix Series Neon Streets 581 is a thriller series on Netflix, featuring intense storytelling and engaging characters.","Neon Streets 581 is a thriller series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100394,Fading Light 394,Movie,Fantasy,Prime Video,India,Korean,2024,131,9.2,56689,9.02,123.77,511.33,414.93,"Fantasy,Prime Video,Movie,Korean","Fantasy Prime Video Movie Fading Light 394 is a fantasy movie on Prime Video, featuring intense storytelling and engaging characters.","Fading Light 394 is a fantasy movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101345,Neon Streets 1345,Series,Action,Prime Video,UK,English,2019,1520,7.5,59754,7.46,1513.77,445.76,414.64,"Action,Prime Video,Series,English","Action Prime Video Series Neon Streets 1345 is a action series on Prime Video, featuring intense storytelling and engaging characters.","Neon Streets 1345 is a action series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102290,Cyber Night 2290,Movie,Comedy,Prime Video,Germany,Hindi,2020,178,8.4,47484,8.27,140.87,392.69,414.19,"Comedy,Prime Video,Movie,Hindi","Comedy Prime Video Movie Cyber Night 2290 is a comedy movie on Prime Video, featuring intense storytelling and engaging characters.","Cyber Night 2290 is a comedy movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102007,Shadow Realm 2007,Series,Fantasy,Prime Video,Germany,Spanish,2019,1748,7.6,46273,7.54,1348.09,348.9,413.21,"Fantasy,Prime Video,Series,Spanish","Fantasy Prime Video Series Shadow Realm 2007 is a fantasy series on Prime Video, featuring intense storytelling and engaging characters.","Shadow Realm 2007 is a fantasy series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102335,Silent Code 2335,Series,Crime,Prime Video,UK,English,2020,946,9.5,38978,9.22,614.55,359.38,412.77,"Crime,Prime Video,Series,English","Crime Prime Video Series Silent Code 2335 is a crime series on Prime Video, featuring intense storytelling and engaging characters.","Silent Code 2335 is a crime series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101542,Silent Code 1542,Series,Action,Hotstar,South Korea,German,2017,654,8.4,43082,8.25,469.59,355.43,411.97,"Action,Hotstar,Series,German","Action Hotstar Series Silent Code 1542 is a action series on Hotstar, featuring intense storytelling and engaging characters.","Silent Code 1542 is a action series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102153,Echoes of Time 2153,Series,Crime,Hotstar,Germany,Hindi,2020,1175,7.7,55145,7.64,1079.92,421.31,411.59,"Crime,Hotstar,Series,Hindi","Crime Hotstar Series Echoes of Time 2153 is a crime series on Hotstar, featuring intense storytelling and engaging characters.","Echoes of Time 2153 is a crime series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101395,Echoes of Time 1395,Series,Drama,Hotstar,UK,Spanish,2023,1622,8.0,46653,7.9,1261.19,368.56,410.93,"Drama,Hotstar,Series,Spanish","Drama Hotstar Series Echoes of Time 1395 is a drama series on Hotstar, featuring intense storytelling and engaging characters.","Echoes of Time 1395 is a drama series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101425,Silent Code 1425,Movie,Comedy,Hotstar,India,English,2015,100,8.0,53624,7.91,89.37,424.17,410.91,"Comedy,Hotstar,Movie,English","Comedy Hotstar Movie Silent Code 1425 is a comedy movie on Hotstar, featuring intense storytelling and engaging characters.","Silent Code 1425 is a comedy movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100420,Cyber Night 420,Series,Comedy,Hotstar,Germany,German,2019,1668,7.2,67696,7.19,1881.95,486.73,410.85,"Comedy,Hotstar,Series,German","Comedy Hotstar Series Cyber Night 420 is a comedy series on Hotstar, featuring intense storytelling and engaging characters.","Cyber Night 420 is a comedy series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100223,Neon Streets 223,Movie,Thriller,Prime Video,Spain,English,2021,92,7.4,50675,7.36,77.7,372.97,410.77,"Thriller,Prime Video,Movie,English","Thriller Prime Video Movie Neon Streets 223 is a thriller movie on Prime Video, featuring intense storytelling and engaging characters.","Neon Streets 223 is a thriller movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101184,Silent Code 1184,Series,Crime,Hotstar,South Korea,Spanish,2023,1772,7.4,55004,7.37,1624.45,405.38,410.68,"Crime,Hotstar,Series,Spanish","Crime Hotstar Series Silent Code 1184 is a crime series on Hotstar, featuring intense storytelling and engaging characters.","Silent Code 1184 is a crime series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100899,Hidden Pulse 899,Movie,Thriller,Prime Video,South Korea,English,2017,100,6.7,60358,6.72,100.6,405.61,410.15,"Thriller,Prime Video,Movie,English","Thriller Prime Video Movie Hidden Pulse 899 is a thriller movie on Prime Video, featuring intense storytelling and engaging characters.","Hidden Pulse 899 is a thriller movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101261,Last Kingdom 1261,Movie,Thriller,Hotstar,Spain,Hindi,2019,114,7.6,56143,7.55,106.67,423.88,408.65,"Thriller,Hotstar,Movie,Hindi","Thriller Hotstar Movie Last Kingdom 1261 is a thriller movie on Hotstar, featuring intense storytelling and engaging characters.","Last Kingdom 1261 is a thriller movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100819,Shadow Realm 819,Movie,Sci-Fi,Prime Video,India,German,2023,141,6.9,67536,6.91,158.71,466.67,408.65,"Sci-Fi,Prime Video,Movie,German","Sci-Fi Prime Video Movie Shadow Realm 819 is a sci-fi movie on Prime Video, featuring intense storytelling and engaging characters.","Shadow Realm 819 is a sci-fi movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101584,Fading Light 1584,Series,Crime,Prime Video,Germany,Spanish,2021,1688,6.5,55616,6.54,1564.66,363.73,408.09,"Crime,Prime Video,Series,Spanish","Crime Prime Video Series Fading Light 1584 is a crime series on Prime Video, featuring intense storytelling and engaging characters.","Fading Light 1584 is a crime series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101686,Neon Streets 1686,Movie,Crime,Hotstar,Spain,English,2022,95,6.3,54284,6.36,85.95,345.25,407.8,"Crime,Hotstar,Movie,English","Crime Hotstar Movie Neon Streets 1686 is a crime movie on Hotstar, featuring intense storytelling and engaging characters.","Neon Streets 1686 is a crime movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101581,Shadow Realm 1581,Movie,Thriller,Hotstar,UK,Hindi,2019,88,8.6,51654,8.46,75.76,436.99,407.08,"Thriller,Hotstar,Movie,Hindi","Thriller Hotstar Movie Shadow Realm 1581 is a thriller movie on Hotstar, featuring intense storytelling and engaging characters.","Shadow Realm 1581 is a thriller movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102245,Shadow Realm 2245,Series,Thriller,Prime Video,South Korea,Spanish,2023,1606,9.1,54989,8.92,1471.87,490.5,406.66,"Thriller,Prime Video,Series,Spanish","Thriller Prime Video Series Shadow Realm 2245 is a thriller series on Prime Video, featuring intense storytelling and engaging characters.","Shadow Realm 2245 is a thriller series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
